#FIELD: aquarius_u67203   PHOTOMETRY VERSION: phot-2.03
#REFERENCE POSITION (for DRA, DDEC):   311.720833  -12.847500 (J2000)
#ADOPTED GALAXY CENTER (for DRACEN, DDECCEN):   311.716248  -12.847500 (J2000)
#FLAG  f606w  E(f606w)  CROWD1  f814w  E(f814w)  CROWD2  CHIP  X  Y  DRA  DDEC  DRACEN  DDECCEN  RA(J2000)  DEC  
   352  25.940   0.211   0.000  99.999   0.000   0.000   3  433.45  694.04   26.278    6.785     42.785      6.785  20:46:54.75  -12:50:44.2
   352  25.947   0.200   0.057  99.999   0.000   0.000   3  240.97  489.42    9.919  -16.078     26.426    -16.078  20:46:53.66  -12:51:07.1
   352  25.943   0.199   0.006  99.999   0.000   0.000   3  308.98  490.89    8.660   -9.431     25.167     -9.431  20:46:53.58  -12:51:00.4
   352  25.926   0.191   0.000  99.999   0.000   0.000   3  444.26  338.14   -9.398    0.664      7.109      0.664  20:46:52.37  -12:50:50.3
   352  25.896   0.187   0.110  99.999   0.000   0.000   3  472.83  313.11  -12.486    2.942      4.021      2.942  20:46:52.17  -12:50:48.1
   352  26.033   0.192   0.024  99.999   0.000   0.000   3  176.38  197.64  -17.820  -28.211     -1.312    -28.211  20:46:51.81  -12:51:19.2
   352  25.945   0.202   0.014  99.999   0.000   0.000   3  577.97  474.84    1.471   16.439     17.978     16.439  20:46:53.10  -12:50:34.6
   354  25.955   0.190   0.000  99.999   0.000   0.000   3  603.73  225.17  -23.929   13.894     -7.422     13.894  20:46:51.40  -12:50:37.1
   224  99.999   0.000   0.000  24.694   0.181   0.000   3  469.78  221.27  -21.573    0.789     -5.066      0.789  20:46:51.56  -12:50:50.2
    18  25.790   0.023   0.293  24.790   0.022   0.335   3  279.75  532.38   13.399  -11.434     29.906    -11.434  20:46:53.89  -12:51:02.4
   352  25.913   0.181   0.020  99.999   0.000   0.000   3  765.25  169.83  -32.657   28.373    -16.150     28.373  20:46:50.82  -12:50:22.6
   352  25.996   0.202   0.137  99.999   0.000   0.000   3  404.06  258.89  -16.468   -4.854      0.039     -4.854  20:46:51.90  -12:50:55.9
   352  26.000   0.204  -0.001  99.999   0.000   0.000   3  782.17  406.87   -9.506   34.814      7.001     34.814  20:46:52.37  -12:50:16.2
   352  25.939   0.188   0.013  99.999   0.000   0.000   3  746.79  310.47  -18.360   29.466     -1.853     29.466  20:46:51.78  -12:50:21.5
   352  25.937   0.193   0.002  99.999   0.000   0.000   3  563.93  347.67  -10.921   12.510      5.587     12.510  20:46:52.27  -12:50:38.5
   352  26.004   0.205   0.012  99.999   0.000   0.000   3  402.56  394.83   -2.870   -2.255     13.637     -2.255  20:46:52.81  -12:50:53.3
   352  26.044   0.201   0.011  99.999   0.000   0.000   3  708.39   83.38  -40.052   21.124    -23.545     21.124  20:46:50.33  -12:50:29.9
   352  25.954   0.182   0.137  99.999   0.000   0.000   3  409.40   55.64  -36.750   -8.412    -20.242     -8.412  20:46:50.55  -12:50:59.4
   352  25.981   0.204   0.000  99.999   0.000   0.000   3  225.95  545.53   15.816  -16.397     32.323    -16.397  20:46:54.05  -12:51:07.4
   352  25.944   0.187   0.003  99.999   0.000   0.000   3  354.35  265.97  -14.730   -9.554      1.777     -9.554  20:46:52.02  -12:51:00.6
   352  25.902   0.183   0.069  99.999   0.000   0.000   3  376.49  286.22  -13.172   -6.990      3.335     -6.990  20:46:52.12  -12:50:58.0
   352  26.082   0.211   0.038  99.999   0.000   0.000   3  369.36  248.96  -16.739   -8.435     -0.232     -8.435  20:46:51.88  -12:50:59.4
   352  25.960   0.187  -0.001  99.999   0.000   0.000   3  301.16  175.18  -22.663  -16.550     -6.155    -16.550  20:46:51.49  -12:51:07.5
   352  25.964   0.192   0.004  99.999   0.000   0.000   3  365.67  263.69  -15.193   -8.498      1.314     -8.498  20:46:51.99  -12:50:59.5
   352  25.971   0.201   0.009  99.999   0.000   0.000   3  440.62  449.30    1.777    2.556     18.285      2.556  20:46:53.12  -12:50:48.4
   226  99.999   0.000   0.000  24.691   0.213   0.000   3  179.45  769.09   38.881  -16.326     55.388    -16.326  20:46:55.59  -12:51:07.3
   352  26.061   0.204   0.017  99.999   0.000   0.000   3  662.87  153.25  -32.254   18.160    -15.747     18.160  20:46:50.85  -12:50:32.8
   352  25.909   0.170   0.000  99.999   0.000   0.000   3   94.21  101.28  -25.642  -38.026     -9.135    -38.026  20:46:51.29  -12:51:29.0
   352  25.972   0.204   0.005  99.999   0.000   0.000   3  489.80  411.65   -3.003    6.587     13.504      6.587  20:46:52.80  -12:50:44.4
   354  26.032   0.216   0.007  99.999   0.000   0.000   3  259.60  553.49   15.917  -12.965     32.424    -12.965  20:46:54.06  -12:51:04.0
   352  25.968   0.199   0.043  99.999   0.000   0.000   3  132.64  475.52   10.762  -26.870     27.270    -26.870  20:46:53.72  -12:51:17.9
   352  25.957   0.183   0.003  99.999   0.000   0.000   3  156.20  197.69  -17.392  -30.162     -0.884    -30.162  20:46:51.84  -12:51:21.2
   352  26.008   0.203   0.084  99.999   0.000   0.000   3  445.83  287.10  -14.522   -0.215      1.985     -0.215  20:46:52.03  -12:50:51.2
   224  99.999   0.000   0.000  24.843   0.201   0.077   3  717.23  116.96  -36.920   22.666    -20.412     22.666  20:46:50.54  -12:50:28.3
   352  25.961   0.217   0.000  99.999   0.000   0.000   3  102.46  672.91   30.955  -25.741     47.463    -25.741  20:46:55.06  -12:51:16.7
   352  25.945   0.183   0.001  99.999   0.000   0.000   3  225.04  134.09  -25.150  -24.753     -8.643    -24.753  20:46:51.32  -12:51:15.8
    18  25.956   0.027   0.444  24.497   0.018   0.146   3  794.05  637.06   13.074   40.496     29.581     40.496  20:46:53.87  -12:50:10.5
   352  25.959   0.191   0.000  99.999   0.000   0.000   3  520.92  164.62  -28.251    4.620    -11.744      4.620  20:46:51.12  -12:50:46.4
   352  25.969   0.184   0.001  99.999   0.000   0.000   3  351.89  104.74  -30.705  -13.021    -14.198    -13.021  20:46:50.95  -12:51:04.0
   352  25.933   0.186   0.001  99.999   0.000   0.000   3  660.06  188.78  -28.681   18.613    -12.174     18.613  20:46:51.09  -12:50:32.4
   352  25.946   0.191   0.002  99.999   0.000   0.000   3  285.09  338.84   -6.023  -14.833     10.485    -14.833  20:46:52.60  -12:51:05.8
   352  25.907   0.173   0.008  99.999   0.000   0.000   3  374.01  126.55  -29.002  -10.436    -12.495    -10.436  20:46:51.07  -12:51:01.4
   352  25.932   0.182   0.000  99.999   0.000   0.000   3  335.54  238.26  -17.103  -11.944     -0.596    -11.944  20:46:51.86  -12:51:02.9
   224  99.999   0.000   0.000  24.738   0.211   0.000   3  659.46  505.64    2.848   24.957     19.355     24.957  20:46:53.19  -12:50:26.0
   224  99.999   0.000   0.000  24.884   0.214   0.000   3  315.65  325.06   -8.031  -12.134      8.476    -12.134  20:46:52.46  -12:51:03.1
   352  25.989   0.199   0.029  99.999   0.000   0.000   3  636.56  412.65   -5.941   20.874     10.567     20.874  20:46:52.60  -12:50:30.1
   352  25.939   0.182   0.002  99.999   0.000   0.000   3  548.14   93.78  -35.820    5.830    -19.312      5.830  20:46:50.61  -12:50:45.2
   352  26.026   0.202   0.069  99.999   0.000   0.000   3  132.38  389.44    2.195  -28.639     18.703    -28.639  20:46:53.15  -12:51:19.6
   352  25.973   0.202   0.000  99.999   0.000   0.000   3  469.88  467.56    2.994    5.776     19.501      5.776  20:46:53.20  -12:50:45.2
   352  25.993   0.209   0.000  99.999   0.000   0.000   3  109.33  373.13    1.046  -31.196     17.553    -31.196  20:46:53.07  -12:51:22.2
   352  25.952   0.198   0.150  99.999   0.000   0.000   3  382.77  352.59   -6.679   -5.038      9.829     -5.038  20:46:52.55  -12:50:56.0
   352  25.961   0.197   0.000  99.999   0.000   0.000   3  377.73  412.01   -0.641   -4.329     15.867     -4.329  20:46:52.96  -12:50:55.3
   352  26.040   0.216   0.000  99.999   0.000   0.000   3  231.51  502.13   11.382  -16.739     27.889    -16.739  20:46:53.76  -12:51:07.7
   352  25.948   0.182   0.000  99.999   0.000   0.000   3  255.29  132.61  -25.930  -21.849     -9.423    -21.849  20:46:51.27  -12:51:12.8
   354  25.967   0.203   0.000  99.999   0.000   0.000   3  238.01  438.02    4.856  -17.409     21.363    -17.409  20:46:53.32  -12:51:08.4
   352  25.972   0.200   0.132  99.999   0.000   0.000   3  163.49  393.80    1.987  -25.538     18.494    -25.538  20:46:53.13  -12:51:16.5
   352  26.001   0.209   0.145  99.999   0.000   0.000   3  420.05  419.31   -0.790   -0.056     15.717     -0.056  20:46:52.95  -12:50:51.1
   226  99.999   0.000   0.000  24.869   0.208   0.011   3  166.50  331.62   -4.275  -26.498     12.233    -26.498  20:46:52.72  -12:51:17.5
   352  26.041   0.209   0.000  99.999   0.000   0.000   3  657.81  254.77  -22.089   19.738     -5.582     19.738  20:46:51.53  -12:50:31.3
   352  25.943   0.186   0.001  99.999   0.000   0.000   3  577.42  238.07  -22.114   11.600     -5.606     11.600  20:46:51.53  -12:50:39.4
   352  25.992   0.217   0.000  99.999   0.000   0.000   3  414.95  684.50   25.717    4.796     42.224      4.796  20:46:54.71  -12:50:46.2
   352  25.967   0.199   0.000  99.999   0.000   0.000   3  499.57  393.93   -4.972    7.181     11.535      7.181  20:46:52.67  -12:50:43.8
   352  25.947   0.184   0.000  99.999   0.000   0.000   3  734.19  108.49  -38.089   24.126    -21.582     24.126  20:46:50.46  -12:50:26.9
   352  26.030   0.203   0.014  99.999   0.000   0.000   3  317.99  303.48  -10.235  -12.342      6.272    -12.342  20:46:52.32  -12:51:03.3
   352  25.953   0.195   0.020  99.999   0.000   0.000   3  528.02  336.94  -11.250    8.799      5.257      8.799  20:46:52.25  -12:50:42.2
   352  26.116   0.210   0.000  99.999   0.000   0.000   3  107.22  196.71  -16.462  -34.912      0.045    -34.912  20:46:51.90  -12:51:25.9
   224  99.999   0.000   0.000  24.771   0.209   0.056   3  398.85  492.91    6.998   -0.634     23.505     -0.634  20:46:53.47  -12:50:51.6
   352  25.999   0.194   0.001  99.999   0.000   0.000   3  398.45  315.48  -10.708   -4.259      5.799     -4.259  20:46:52.29  -12:50:55.3
   352  25.985   0.195   0.004  99.999   0.000   0.000   3  506.24  279.67  -16.511    5.520     -0.004      5.520  20:46:51.90  -12:50:45.5
   352  25.976   0.199   0.111  99.999   0.000   0.000   3  446.08  316.58  -11.586    0.406      4.921      0.406  20:46:52.23  -12:50:50.6
   352  26.109   0.215   0.000  99.999   0.000   0.000   3  163.36  314.97   -5.870  -27.136     10.637    -27.136  20:46:52.61  -12:51:18.1
   352  25.942   0.176   0.000  99.999   0.000   0.000   3  147.03  126.49  -24.261  -32.447     -7.754    -32.447  20:46:51.38  -12:51:23.4
   352  25.926   0.188   0.086  99.999   0.000   0.000   3  556.93  261.95  -19.316   10.094     -2.809     10.094  20:46:51.71  -12:50:40.9
   352  26.008   0.209   0.001  99.999   0.000   0.000   3  450.72  517.37    8.357    4.913     24.864      4.913  20:46:53.56  -12:50:46.1
   352  26.033   0.192   0.000  99.999   0.000   0.000   3  287.98   68.07  -33.003  -19.952    -16.495    -19.952  20:46:50.80  -12:51:11.0
   352  25.913   0.184   0.000  99.999   0.000   0.000   3  299.47  337.99   -6.406  -13.450     10.101    -13.450  20:46:52.57  -12:51:04.4
   352  25.963   0.194   0.000  99.999   0.000   0.000   3  595.35  314.96  -14.826   14.901      1.681     14.901  20:46:52.01  -12:50:36.1
   224  99.999   0.000   0.000  24.946   0.216   0.006   3  108.50  223.26  -13.851  -34.265      2.656    -34.265  20:46:52.08  -12:51:25.3
   352  25.966   0.190   0.000  99.999   0.000   0.000   3  650.22  210.45  -26.335   18.102     -9.828     18.102  20:46:51.24  -12:50:32.9
   352  26.143   0.215   0.000  99.999   0.000   0.000   3  682.82  107.17  -37.203   19.145    -20.696     19.145  20:46:50.52  -12:50:31.9
   352  26.038   0.207   0.048  99.999   0.000   0.000   3  259.37  357.06   -3.668  -16.968     12.839    -16.968  20:46:52.76  -12:51:08.0
   352  25.975   0.201   0.000  99.999   0.000   0.000   3  626.74  480.11    0.984   21.277     17.491     21.277  20:46:53.07  -12:50:29.7
   352  25.966   0.184   0.000  99.999   0.000   0.000   3  591.49   88.30  -37.237    9.924    -20.730      9.924  20:46:50.52  -12:50:41.1
   352  25.992   0.201   0.060  99.999   0.000   0.000   3  552.19  331.75  -12.264   11.046      4.243     11.046  20:46:52.18  -12:50:40.0
   352  25.971   0.195   0.014  99.999   0.000   0.000   3  366.00  312.71  -10.311   -7.478      6.196     -7.478  20:46:52.31  -12:50:58.5
   352  25.968   0.194   0.020  99.999   0.000   0.000   3  400.03  235.28  -18.739   -5.723     -2.232     -5.723  20:46:51.75  -12:50:56.7
   352  25.950   0.212   0.034  99.999   0.000   0.000   3  468.96  295.68  -14.144    2.213      2.363      2.213  20:46:52.06  -12:50:48.8
    18  25.610   0.020   0.424  25.236   0.036   0.598   3  286.05  534.09   13.440  -10.786     29.947    -10.786  20:46:53.90  -12:51:01.8
   352  26.005   0.203   0.005  99.999   0.000   0.000   3  630.36  383.78   -8.688   19.691      7.819     19.691  20:46:52.42  -12:50:31.3
   352  26.011   0.214   0.031  99.999   0.000   0.000   3   73.78  448.92    9.323  -33.097     25.830    -33.097  20:46:53.62  -12:51:24.1
   224  99.999   0.000   0.000  24.844   0.188   0.000   3  125.14   65.88  -29.793  -35.734    -13.286    -35.734  20:46:51.01  -12:51:26.7
   352  25.965   0.198   0.191  99.999   0.000   0.000   3  488.88  219.16  -22.176    2.606     -5.669      2.606  20:46:51.52  -12:50:48.4
   352  26.025   0.214   0.079  99.999   0.000   0.000   3  554.79  478.63    2.331   14.262     18.838     14.262  20:46:53.16  -12:50:36.7
   224  99.999   0.000   0.000  24.888   0.194   0.019   3  346.63   66.18  -34.411  -14.298    -17.904    -14.298  20:46:50.71  -12:51:05.3
   352  26.025   0.202   0.002  99.999   0.000   0.000   3  429.79  233.07  -19.572   -2.867     -3.064     -2.867  20:46:51.70  -12:50:53.9
   352  25.982   0.206   0.067  99.999   0.000   0.000   3  542.03  428.77   -2.376   12.018     14.131     12.018  20:46:52.84  -12:50:39.0
   224  99.999   0.000   0.000  24.769   0.201   0.016   3  376.36  468.54    5.034   -3.318     21.541     -3.318  20:46:53.34  -12:50:54.3
   352  26.039   0.206   0.110  99.999   0.000   0.000   3  499.56  253.97  -18.933    4.350     -2.425      4.350  20:46:51.74  -12:50:46.7
   354  26.040   0.211   0.124  99.999   0.000   0.000   3  453.01  315.02  -11.885    1.049      4.622      1.049  20:46:52.21  -12:50:50.0
   352  26.018   0.193   0.000  99.999   0.000   0.000   3  486.02   82.69  -35.651   -0.426    -19.144     -0.426  20:46:50.62  -12:50:51.4
    18  26.046   0.024   0.000  25.091   0.024   0.000   3  372.97  195.07  -22.177   -9.166     -5.670     -9.166  20:46:51.52  -12:51:00.2
   224  99.999   0.000   0.000  24.860   0.213   0.004   3  439.07  348.98   -8.208    0.377      8.300      0.377  20:46:52.45  -12:50:50.6
   352  26.008   0.188   0.000  99.999   0.000   0.000   3  461.60  102.25  -33.217   -2.406    -16.710     -2.406  20:46:50.79  -12:50:53.4
   352  25.965   0.187  -0.001  99.999   0.000   0.000   3  553.86  103.00  -35.025    6.572    -18.518      6.572  20:46:50.66  -12:50:44.4
   354  26.016   0.202   0.005  99.999   0.000   0.000   3  280.97  305.93   -9.220  -15.896      7.287    -15.896  20:46:52.39  -12:51:06.9
   352  25.999   0.196   0.000  99.999   0.000   0.000   3  459.92  166.08  -26.858   -1.285    -10.351     -1.285  20:46:51.21  -12:50:52.3
   352  25.995   0.193   0.000  99.999   0.000   0.000   3  384.22  253.52  -16.593   -6.895     -0.085     -6.895  20:46:51.89  -12:50:57.9
   224  99.999   0.000   0.000  24.875   0.207   0.048   3  596.21  238.85  -22.420   13.441     -5.912     13.441  20:46:51.51  -12:50:37.6
   352  26.042   0.216   0.020  99.999   0.000   0.000   3  267.98  433.93    3.827  -14.576     20.334    -14.576  20:46:53.26  -12:51:05.6
    18  25.904   0.023   0.124  25.640   0.043   0.313   3  372.13  378.92   -3.828   -5.544     12.679     -5.544  20:46:52.74  -12:50:56.5
   352  25.998   0.196   0.119  99.999   0.000   0.000   3  395.51  209.29  -21.231   -6.685     -4.724     -6.685  20:46:51.58  -12:50:57.7
   352  26.003   0.200   0.007  99.999   0.000   0.000   3  588.28  276.98  -18.465   13.445     -1.957     13.445  20:46:51.77  -12:50:37.6
   352  26.019   0.203   0.097  99.999   0.000   0.000   3  408.01  264.55  -15.986   -4.355      0.522     -4.355  20:46:51.93  -12:50:55.4
   352  26.052   0.208   0.019  99.999   0.000   0.000   3  634.39  266.62  -20.435   17.710     -3.928     17.710  20:46:51.64  -12:50:33.3
   352  26.014   0.198   0.000  99.999   0.000   0.000   3  628.00   84.77  -38.318   13.388    -21.811     13.388  20:46:50.45  -12:50:37.6
   352  26.041   0.201   0.000  99.999   0.000   0.000   3  319.27  222.20  -18.361  -13.849     -1.854    -13.849  20:46:51.78  -12:51:04.8
   352  26.096   0.217   0.000  99.999   0.000   0.000   3  632.97  303.63  -16.726   18.323     -0.219     18.323  20:46:51.88  -12:50:32.7
   352  26.052   0.197   0.000  99.999   0.000   0.000   3  360.67  138.64  -27.529  -11.492    -11.021    -11.492  20:46:51.16  -12:51:02.5
   352  25.972   0.188   0.023  99.999   0.000   0.000   3  374.19  175.31  -24.169   -9.443     -7.661     -9.443  20:46:51.39  -12:51:00.4
   352  26.072   0.211   0.000  99.999   0.000   0.000   3  759.55  274.82  -22.156   29.970     -5.648     29.970  20:46:51.52  -12:50:21.0
    18  25.838   0.021   0.041  25.206   0.030   0.058   3  307.87  301.03  -10.267  -13.376      6.240    -13.376  20:46:52.32  -12:51:04.4
   352  26.085   0.216   0.060  99.999   0.000   0.000   3  247.15  377.54   -1.370  -17.743     15.137    -17.743  20:46:52.91  -12:51:08.7
   354  26.085   0.209   0.004  99.999   0.000   0.000   3  110.71  213.80  -14.838  -34.239      1.669    -34.239  20:46:52.01  -12:51:25.2
   352  26.025   0.195   0.023  99.999   0.000   0.000   3  447.52  163.62  -26.844   -2.540    -10.337     -2.540  20:46:51.21  -12:50:53.5
   352  26.141   0.212   0.000  99.999   0.000   0.000   3  578.27   76.41  -38.144    8.400    -21.637      8.400  20:46:50.46  -12:50:42.6
   352  26.060   0.215   0.060  99.999   0.000   0.000   3  432.45  435.44    0.564    1.479     17.072      1.479  20:46:53.04  -12:50:49.5
   352  26.017   0.201   0.157  99.999   0.000   0.000   3  501.57  129.67  -31.320    2.033    -14.812      2.033  20:46:50.91  -12:50:49.0
    18  25.615   0.019   0.143  24.969   0.026  -0.001   3   60.81  426.91    7.399  -34.793     23.906    -34.793  20:46:53.49  -12:51:25.8
   352  26.027   0.203   0.144  99.999   0.000   0.000   3  418.74  199.19  -22.716   -4.626     -6.209     -4.626  20:46:51.49  -12:50:55.6
